,name,country,latitude,longitude,picture,caption,picture_url,picture_thumb,description,picture_url_local,picture_thumb_local,continent
"<St._Olaf's_Church,_Tyrvää>",St. Olaf's Church,Finland,61.353611111111114,22.941388888888888,Tyrvään-vanha-kirkko.jpg,St. Olaf's Church in Tyrvää,https://upload.wikimedia.org/wikipedia/commons/6/69/Tyrv%C3%A4%C3%A4n-vanha-kirkko.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/6/69/Tyrv%C3%A4%C3%A4n-vanha-kirkko.jpg/250px-Tyrv%C3%A4%C3%A4n-vanha-kirkko.jpg,"St. Olaf's Church in Tyrvää (Finnish: Tyrvään Pyhän Olavin kirkko) is a late medieval fieldstone church in Tyrvää, Sastamala, Finland. It is located on the shore of lake Rautavesi. The church was built approximately in 1510–1516 and burnt down by a burglar on 21 September 1997.The church was rebuilt by local people and the interior paintings were created by painters Kuutti Lavonen and Osmo Rauhala.The reconstruction of the church is documented in the book St. Olaf's Church in Tyrvää by Kuutti Lavonen, Osmo Rauhala, and Pirjo Silveri.",00128.jpg,00129.jpg,Europe
<Koutloumousiou_Monastery>,Koutloumousiou Monastery,Greece,40.2536,24.2472,Koutloumousiou 2.jpg,Interior of the monastery.,https://upload.wikimedia.org/wikipedia/commons/8/81/Koutloumousiou_2.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/8/81/Koutloumousiou_2.jpg/250px-Koutloumousiou_2.jpg,"The Koutloumousiou Monastery (Greek: Μονή Κουτλουμουσίου) or Koutloumousi (Κουτλουμούσι) is an Eastern Orthodox monastery in the monastic state of Mount Athos in Greece. The monastery ranks sixth in the hierarchy of the Athonite monasteries.
The monastery was raised with the help of voivodes Nicolae Alexandru Basarab and Vladislav Vlaicu from Wallachia, while other Wallachian voivodes contributed with substantial financial donations (Mircea cel Bătrân, Laiotă Basarab, Basarab cel Tânăr, Vlad al IV-lea Călugărul, Vlad al VI-lea Înecatul, Vlad al VII-lea Vintilă, Radu cel Mare, Neagoe Basarab.).Among the treasures of the monastery is the purported largest relic of the True Cross.
The monastery's library contains 662 manuscripts and approximately 3,500 printed books.
It has 26 working monks.",00129.jpg,00130.jpg,Europe
<Abbey_of_San_Bartolomeo>,Abbey of San Bartolomeo,Italy,42.338172,13.848846,Carpineto della Nora PE - Abbazia di San Bartolomeo 12.JPG,View of the abbey,https://upload.wikimedia.org/wikipedia/commons/9/99/Carpineto_della_Nora_PE_-_Abbazia_di_San_Bartolomeo_12.JPG,https://upload.wikimedia.org/wikipedia/commons/thumb/9/99/Carpineto_della_Nora_PE_-_Abbazia_di_San_Bartolomeo_12.JPG/250px-Carpineto_della_Nora_PE_-_Abbazia_di_San_Bartolomeo_12.JPG,"Abbazia di San Bartolomeo (Italian for Abbey of San Bartolomeo)  is a  medieval abbey in Carpineto della Nora, Province of Pescara (Abruzzo).",00130.jpg,00131.jpg,Europe
<Los_Roques_Restaurante>,Los Roques Restaurante,Spain,28.02861111111111,-16.592777777777773,Los Roques Restaurante - Los Abrigos - Tenerife 04.jpg,"The restaurant, seen from the front",https://upload.wikimedia.org/wikipedia/commons/9/92/Los_Roques_Restaurante_-_Los_Abrigos_-_Tenerife_04.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/9/92/Los_Roques_Restaurante_-_Los_Abrigos_-_Tenerife_04.jpg/250px-Los_Roques_Restaurante_-_Los_Abrigos_-_Tenerife_04.jpg,,00131.jpg,00132.jpg,Europe
<Temple_of_Athena_(Syracuse)>,Temple of Athena,Italy,37.059604,15.293694,Tempio di Athena nel Duomo di Siracusa.jpg,Columns of the temple incorporated into the Duomo,https://upload.wikimedia.org/wikipedia/commons/6/6f/Tempio_di_Athena_nel_Duomo_di_Siracusa.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/6/6f/Tempio_di_Athena_nel_Duomo_di_Siracusa.jpg/250px-Tempio_di_Athena_nel_Duomo_di_Siracusa.jpg,"The Temple of Athena is a hexastyle peripteral Doric temple built in Syracuse in the 5th century BC by the tyrant Gelo after his victory over the Carthaginians at the Battle of Himera.
The temple was preceded by a cult site which dated back to the 8th century BC, with an altar discovered in excavation at the beginning of the twentieth century, and by an earlier temple from the middle of the sixth century BC.",00132.jpg,00133.jpg,Europe
<Church_of_the_Holy_Heart_(Alcamo)>,Church of the Holy Heart,Italy,37.9738,12.9626,Chiesa del Sacro Cuore (Alcamo).jpg,The façade,https://upload.wikimedia.org/wikipedia/commons/8/8f/Chiesa_del_Sacro_Cuore_%28Alcamo%29.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/8/8f/Chiesa_del_Sacro_Cuore_%28Alcamo%29.jpg/250px-Chiesa_del_Sacro_Cuore_%28Alcamo%29.jpg,,00133.jpg,00134.jpg,Europe
"<Parish_Church_of_St._Mary,_Birkirkara>",Parish Church of St. Mary,Malta,35.895,14.463055555555556,Chiesa di Santa Maria.jpg,Façade of the Parish Church of St. Mary,https://upload.wikimedia.org/wikipedia/commons/a/ae/Chiesa_di_Santa_Maria.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/a/ae/Chiesa_di_Santa_Maria.jpg/250px-Chiesa_di_Santa_Maria.jpg,"The Parish Church of Saint Mary (Maltese: Il-Knisja ta' Santa Marija), commonly known as il-Knisja l-Qadima (the old church) is a Roman Catholic parish church in Birkirkara, Malta, dedicated to the Assumption of Mary. It was built in the 17th century, and it has a Renaissance design attributed to the architects Vittorio Cassar and Tommaso Dingli.
The church fell out of use when St Helen's Basilica replaced it as Birkirkara's parish church in the 18th century. Its roof and dome collapsed in the 19th century, and the church remained in ruins until it was restored in the second half of the 20th century. It became a parish church once again in 2005.",00134.jpg,00135.jpg,Europe
<Dionysiou_Monastery>,Dionysiou Monastery,Greece,40.16802222222222,24.27386388888889,Athos Dionysiou 1998 2.jpg,External view of the monastery.,https://upload.wikimedia.org/wikipedia/commons/8/86/Athos_Dionysiou_1998_2.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/8/86/Athos_Dionysiou_1998_2.jpg/250px-Athos_Dionysiou_1998_2.jpg,"Dionysiou Monastery (Greek: Μονή Διονυσίου) is an Eastern Orthodox monastery at the monastic state of Mount Athos in Greece in southwest part of Athos peninsula. The monastery ranks fifth in the hierarchy of the Athonite monasteries. It is one of the twenty self-governing monasteries in Athos, and it was dedicated to John the Baptist.",00135.jpg,00136.jpg,Europe
<Siphnian_Treasury>,Siphnian Treasury,Greece,38.4816,22.5014,07Delphi Fries01.jpg,"North frieze, showing the Gigantomachy",https://upload.wikimedia.org/wikipedia/commons/c/cf/07Delphi_Fries01.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/c/cf/07Delphi_Fries01.jpg/250px-07Delphi_Fries01.jpg,"The Siphnian Treasury was a building at the Ancient Greek cult centre of Delphi, erected to host the offerings of the polis, or city-state, of Siphnos. It was one of a number of treasuries lining the ""Sacred Way"", the processional route through the Sanctuary of Apollo, erected to win the favor of the gods and increase the prestige of the donor polis. It was one of the earlier surviving buildings of this type, and its date remains a matter for debate, with the most plausible date being around 525 BC.  Until recently it was often confused or conflated with the neighbouring Cnidian Treasury, a similar but less elaborate building, as the remains of the two had become mixed together and earlier theoretical reconstructions used parts of both.The people of Siphnos had gained enormous wealth from their silver and gold mines in the Archaic period (Herodotus III.57) and used the tithe of their income to erect the treasury, the first religious structure made entirely out of marble. The building was used to house many lavish votive offerings given to the priests to be offered to Apollo.
The Treasury fell to ruins over the centuries, although it stood for much longer than many other monuments, probably due to its decoration which was venerated by the following generations. Currently, the sculpture and a reconstruction of the Treasury are to be seen in the Delphi Archaeological Museum.",00136.jpg,00137.jpg,Europe
<Chapel_of_the_Holy_Shroud>,Chapel of the Holy Shroud,Italy,45.07332,7.685435000000001,Cupola sindone.jpg,Interior of the chapel.,https://upload.wikimedia.org/wikipedia/commons/4/4f/Cupola_sindone.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/4/4f/Cupola_sindone.jpg/250px-Cupola_sindone.jpg,"The Chapel of the Holy Shroud (Italian: Cappella della Sacra Sindone) is a  Baroque-style Roman Catholic chapel in Turin in northern Italy. Located outside the Turin Cathedral and connected to the Royal Palace of Turin, the chapel was designed by the architect Guarino Guarini and built at the end of the 17th century (1668–1694), during the reign of Charles Emmanuel II, Duke of Savoy. The chapel was constructed to house the Shroud of Turin (Sindone di Torino), a religious relic believed by many to be the burial shroud of Jesus of Nazareth.",00137.jpg,00138.jpg,Europe
"<Basilica_of_Sant'Andrea,_Mantua>",Basilica of Sant'Andrea,Italy,45.1588888888889,10.794166666666667,"Paolo Monti - Servizio fotografico (Mantova, 1972) - BEIC 6346687.jpg",Photo by Paolo Monti,https://upload.wikimedia.org/wikipedia/commons/e/e6/Paolo_Monti_-_Servizio_fotografico_%28Mantova%2C_1972%29_-_BEIC_6346687.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/e/e6/Paolo_Monti_-_Servizio_fotografico_%28Mantova%2C_1972%29_-_BEIC_6346687.jpg/250px-Paolo_Monti_-_Servizio_fotografico_%28Mantova%2C_1972%29_-_BEIC_6346687.jpg,"The Basilica of Sant'Andrea is a Roman Catholic co-cathedral and minor basilica in Mantua, Lombardy (Italy). It is one of the major works of 15th-century Renaissance architecture in Northern Italy.  Commissioned by Ludovico III Gonzaga, the church was begun in 1472 according to designs by Leon Battista Alberti on a site occupied by a Benedictine monastery, of which the bell tower (1414) remains. The building, however, was only finished 328 years later. Though later changes and expansions altered Alberti's design, the church is still considered to be one of Alberti's most complete works. It looms over the Piazza Mantegna.",00138.jpg,00139.jpg,Europe
"<Hagia_Triada_Greek_Orthodox_Church,_Istanbul>",Hagia Triada Greek Orthodox Church,Turkey,41.0355,28.9842,"Agia Triada Greek Orthodox Church, İstanbul.jpg",The church viewed from the South,https://upload.wikimedia.org/wikipedia/commons/c/ca/Agia_Triada_Greek_Orthodox_Church%2C_%C4%B0stanbul.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/c/ca/Agia_Triada_Greek_Orthodox_Church%2C_%C4%B0stanbul.jpg/250px-Agia_Triada_Greek_Orthodox_Church%2C_%C4%B0stanbul.jpg,"The Hagia Triada (""Holy Trinity""; Greek: Ιερός Ναός Αγίας Τριάδος, romanized: Ierós Naós Agías Triádos; Turkish: Aya Triada Rum Ortodoks Kilisesi) is a Greek Orthodox church in Istanbul, Turkey. The building was erected in 1880 and is considered the largest Greek Orthodox shrine in Istanbul today. It is still in use by the Greek community of Istanbul. It has about 150 parishioners. The church is located in the district of Beyoğlu, in the neighborhood of Katip Çelebi, on Meşelik sokak, near Taksim Square.",00139.jpg,00140.jpg,Asia
<Auberge_d'Allemagne>,Auberge d'Allemagne,Malta,35.90055555555556,14.511944444444444,Auberge d'Alemagne.jpg,"Laying of the foundation stone of St Paul's Pro-Cathedral on 20 May 1839, with the remains of the auberge in the background",https://upload.wikimedia.org/wikipedia/en/8/84/Auberge_d%27Alemagne.jpg,https://upload.wikimedia.org/wikipedia/en/thumb/8/84/Auberge_d%27Alemagne.jpg/250px-Auberge_d%27Alemagne.jpg,"Auberge d'Allemagne (Maltese: Berġa ta' Alemanja) was an auberge in Valletta, Malta. It was built between 1571 and 1575 to house knights of the Order of Saint John from the langue of Germany. 
It was vacated in 1798 when the Order was expelled during the French occupation of Malta. By the 1830s, the building was used as the residence of the Chief Justice. Another part was used by the Mediterranean Fleet as a bakery and a mill.It was demolished in 1839 to make way for St Paul's Pro-Cathedral. Auberge d'Allemagne was the only auberge in Malta to be intentionally demolished, since the other destroyed auberges were pulled down due to damage sustained in World War II. Some remains may still exist in situ.

The auberge was designed by the Maltese architect Girolamo Cassar, but almost nothing is known about the structure.",00140.jpg,00141.jpg,Europe
<Shrine_of_Our_Lady_of_Mount_Carmel_(Los_Realejos)>,Shrine of Our Lady of Mount Carmel,Spain,28.388,-16.586,Iglesia Nuestra Señora del Carmen.JPG,Facade of the Shrine.,https://upload.wikimedia.org/wikipedia/commons/c/c9/Iglesia_Nuestra_Se%C3%B1ora_del_Carmen.JPG,https://upload.wikimedia.org/wikipedia/commons/thumb/c/c9/Iglesia_Nuestra_Se%C3%B1ora_del_Carmen.JPG/250px-Iglesia_Nuestra_Se%C3%B1ora_del_Carmen.JPG,"The Shrine of Our Lady of Mount Carmel (Spanish: Santuario de Nuestra Señora del Carmen) is a Roman Catholic church located in Los Realejos, in the north of the island of Tenerife (Canary Islands, Spain). It is located in the district of San Agustín.
It is considered the most important Marian shrine in the north of the island of Tenerife. The Our Lady of Mount Carmel is the patron of the La Orotava Valley.",00141.jpg,00142.jpg,Europe
<Hotel_Anglo-Hispano>,Hotel Anglo-Hispano,Spain,36.12638888888889,-5.445555555555557,Hotel anglohispano.JPG,the former hotel,https://upload.wikimedia.org/wikipedia/commons/9/9b/Hotel_anglohispano.JPG,https://upload.wikimedia.org/wikipedia/commons/thumb/9/9b/Hotel_anglohispano.JPG/250px-Hotel_anglohispano.JPG,"Hotel Anglo-Hispano was a hotel in Algeciras, Spain. It is now used as office space.",00142.jpg,00143.jpg,Europe
"<Santa_Maria_della_Sanità,_Naples>",Santa Maria della Sanità,Italy,40.8597,14.249,SantaMariaSanitàFacciata.jpg,Façade of Santa Maria della Sanità.,https://upload.wikimedia.org/wikipedia/commons/b/b5/SantaMariaSanit%C3%A0Facciata.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/b/b5/SantaMariaSanit%C3%A0Facciata.jpg/250px-SantaMariaSanit%C3%A0Facciata.jpg,"The Basilica of Santa Maria della Sanità is a basilica church located over the Catacombs of San Gaudioso, on a Piazza near where Via Sanità meets Via Teresa degli Scalzi, in the Rione of the Sanità, in Naples, Italy. The church is also called San Vincenzo or San Vincenzo della Sanità, due to the cult of an icon of San Vincenzo Ferrer, also called locally O' Monacone (the big monk).",00143.jpg,00144.jpg,Europe
<Sistine_Chapel>,Sistine Chapel,Vatican City,41.90305555555555,12.454444444444444,Sistina-interno.jpg,"Sistine Chapel, from the altar end",https://upload.wikimedia.org/wikipedia/commons/8/82/Sistina-interno.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/8/82/Sistina-interno.jpg/250px-Sistina-interno.jpg,"The Sistine Chapel (; Latin: Sacellum Sixtinum; Italian: Cappella Sistina [kapˈpɛlla siˈstiːna]) is a chapel in the Apostolic Palace, the official residence of the pope, in Vatican City. Originally known as the Cappella Magna ('Great Chapel'), the chapel takes its name from Pope Sixtus IV, who restored it between 1473 and 1481. Since that time, the chapel has served as a place of both religious and functionary papal activity. Today, it is the site of the papal conclave, the process by which a new pope is selected. The fame of the Sistine Chapel lies mainly in the frescos that decorate the interior, most particularly the Sistine Chapel ceiling and The Last Judgment by Michelangelo.
During the reign of Sixtus IV, a team of Renaissance painters that included Sandro Botticelli, Pietro Perugino, Pinturicchio, Domenico Ghirlandaio and Cosimo Rosselli, created a series of frescos depicting the Life of Moses and the Life of Christ, offset by papal portraits above and trompe-l'œil drapery below. These paintings were completed in 1482, and on 15 August 1483 Sixtus IV celebrated the first mass in the Sistine Chapel for the Feast of the Assumption, at which ceremony the chapel was consecrated and dedicated to the Virgin Mary.Between 1508 and 1512, under the patronage of Pope Julius II, Michelangelo painted the chapel's ceiling, a project which changed the course of Western art and is regarded as one of the major artistic accomplishments of human civilization. In a different climate, after the Sack of Rome, he returned and, between 1535 and 1541, painted The Last Judgment for Popes Clement VII and Paul III. The fame of Michelangelo's paintings has drawn multitudes of visitors to the chapel ever since they were revealed five hundred years ago.",00144.jpg,00145.jpg,Europe
