,name,country,latitude,longitude,picture,caption,picture_url,picture_thumb,description,picture_url_local,picture_thumb_local,continent
<Lake_Kolima>,Lake Kolima,Finland,63.28333333333333,25.78333333333333,Lake Kolima At Summer.jpg,Lake Kolima at Summer,https://upload.wikimedia.org/wikipedia/commons/7/7c/Lake_Kolima_At_Summer.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/7/7c/Lake_Kolima_At_Summer.jpg/250px-Lake_Kolima_At_Summer.jpg,Kolima is a large lake in central Finland. It is an open lake with few islands and some ranges of rocks. Almost half of the lake is protected under the Natura 2000 program because of the lake's good natural and hydrological condition. A typical fish in the lake is the venance. The lake is suitable for canoeing and maps are available for water tourists. One route starts from Pihtipudas and goes southward to the Kärnänkoski rapids.,00272.jpg,00273.jpg,Europe
<Lake_Sumner>,Lake Sumner,New Zealand,-42.7006,172.217,"Lake Sumner, New Zealand.jpg","Lake Sumner, viewed from above Shoal Bay",https://upload.wikimedia.org/wikipedia/commons/8/82/Lake_Sumner%2C_New_Zealand.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/8/82/Lake_Sumner%2C_New_Zealand.jpg/250px-Lake_Sumner%2C_New_Zealand.jpg,"Lake Sumner, known as Hokakura in Māori, is a lake situated 100 km northwest of Christchurch in the Canterbury region of New Zealand. The lake is located in the Lake Sumner Forest Park; the Hurunui River and several other lakes (Loch Katrine, Lake Sheppard, Lake Taylor and Lake Mason) also lie within the park.
The Lake Sumner region is a popular area for hunting, tramping, trout fishing, whitewater kayaking, and mountainbiking. Several Department of Conservation tramping huts in the region make it a common destination for overnight trips; however, the area's comparatively remote location and difficult vehicle access mean it is seldom crowded.",00273.jpg,00274.jpg,Oceania
<Álvaro_Obregón_Dam>,Álvaro Obregón Dam,Mexico,27.8225,-109.89277777777778,Cortinaoviachic.JPG,Upstream side of dam in 2006,https://upload.wikimedia.org/wikipedia/commons/9/94/Cortinaoviachic.JPG,https://upload.wikimedia.org/wikipedia/commons/thumb/9/94/Cortinaoviachic.JPG/250px-Cortinaoviachic.JPG,"The Álvaro Obregón Dam (also known as the Oviáchic Dam) is an embankment dam on the Yaqui River north of Ciudad Obregón, in Sonora, Mexico. The purpose of the dam is water supply for irrigation, flood control and hydroelectric power production. The dam supports a power station with two generators and a 19 MW installed capacity.",00274.jpg,00275.jpg,Central America
<Venetian_Lagoon>,Venetian Lagoon,Italy,45.41305555555554,12.297222222222222,Venice and Porto di Lido as seen from the air.jpg,"Aerial view of the Venetian Lagoon, showing many of the islands including Venice itself, center rear, with the bridge to the mainland",https://upload.wikimedia.org/wikipedia/commons/0/0e/Venice_and_Porto_di_Lido_as_seen_from_the_air.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/0/0e/Venice_and_Porto_di_Lido_as_seen_from_the_air.jpg/250px-Venice_and_Porto_di_Lido_as_seen_from_the_air.jpg,"The Venetian Lagoon (Italian: Laguna di Venezia; Venetian: Łaguna de Venesia) is an enclosed bay of the Adriatic Sea, in northern Italy, in which the city of Venice is situated. Its name in the Italian and Venetian languages, Laguna Veneta—cognate of Latin lacus, ""lake""—has provided the English name for an enclosed, shallow embayment of salt water, a lagoon.",00275.jpg,00276.jpg,Europe
<Crystal_Lake_(Vermont)>,Crystal Lake,United States,44.732,-72.15100000000002,"Crystal Lake, Vermont, August 2010.jpg",Crystal Lake in August 2010,https://upload.wikimedia.org/wikipedia/commons/c/c6/Crystal_Lake%2C_Vermont%2C_August_2010.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/c/c6/Crystal_Lake%2C_Vermont%2C_August_2010.jpg/250px-Crystal_Lake%2C_Vermont%2C_August_2010.jpg,"Crystal Lake is near the village of Barton in Orleans County, Vermont. It is a glacial lake 3 by 1 mile (4.8 by 1.6 km) and 100 feet (30 m) deep in places. Route 5 runs along the lake's western shore. Crystal Lake is in the northeast section of the state of Vermont. The lake is owned by the state and managed by the Department of Environmental Conservation.Exotic species infestations are a concern, with an existing Eurasian water milfoil population, which is being addressed.The lake is a coldwater fishery. Lake trout are native and the current population is wild. There are rainbow trout (wild and stocked), yellow perch, smallmouth bass, rockbass, pumpkinseed, chain pickerel, longnose suckers, white suckers, and various minnow species.",00276.jpg,00277.jpg,North America
<Lake_Waipori>,Lake Waipori,New Zealand,-45.96666666666667,170.11666666666667,Waipori.jpg,"The lake and its surrounding wetlands, seen from the hills to the southeast. The Sinclair Wetlands are to the left of the picture.",https://upload.wikimedia.org/wikipedia/commons/6/69/Waipori.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/6/69/Waipori.jpg/250px-Waipori.jpg,"Lake Waipori is the smaller and shallower of the pair of lakes located in the wetlands to the south west of Dunedin in New Zealand on the Waipori River. The Waipori River is a major tributary of the Taieri River, and these wetlands form the southern edge of the Taieri Plains.
The lake is inhabited by various waterfowl and wetland birds. It is however too shallow and inaccessible (due to being surrounded with wetlands) to allow for recreation other than fishing and duck hunting in season.
It is possible to travel from the Waipori River at Berwick through the lake and through to Lake Waihola in a flat bottomed dinghy or jetboat. The lake is too shallow for other forms of motorboat.
The lake is bordered to the southwest by the Sinclair Wetlands.",00277.jpg,00278.jpg,Oceania
<Melakwa_Lake>,Melakwa Lake,United States,47.450322222222226,-121.46896388888894,Upper_Melakwa_Lake.jpg,bordered by Chair Peak (to the right) and Kaleetan Peak (to the left),https://upload.wikimedia.org/wikipedia/commons/c/c8/Upper_Melakwa_Lake.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/c/c8/Upper_Melakwa_Lake.jpg/250px-Upper_Melakwa_Lake.jpg,"Melakwa Lake is a lake in King County, Washington.  The name Melakwa comes from a Chinook term for ""mosquito"".  It is located along the Pratt River just below the river's true source.",00278.jpg,00279.jpg,North America
<Lake_Nakuru>,Lake Nakuru,Kenya,-0.3666666666666665,36.083333333333336,Lake-Nakuru-Baboon-Hill-View.JPG,View of lake from Baboon cliff,https://upload.wikimedia.org/wikipedia/commons/9/9b/Lake-Nakuru-Baboon-Hill-View.JPG,https://upload.wikimedia.org/wikipedia/commons/thumb/9/9b/Lake-Nakuru-Baboon-Hill-View.JPG/250px-Lake-Nakuru-Baboon-Hill-View.JPG,"Lake Nakuru is one of the Rift Valley soda lakes at an elevation of 1,754 m (5,755 ft) above sea level. It lies to the south of Nakuru, in the rift valley of Kenya and is protected by  Lake Nakuru National Park.
The lake's abundance of algae used to attract a vast quantity of flamingos that famously lined the shore. Other birds also flourish in the area, as do warthogs, baboons and other large mammals. Eastern black rhinos and southern white rhinos have also been introduced.
The lake's level dropped dramatically in the early 1990s but has since largely recovered. In 2013, the lake received an alarming increase in the water levels that led to the migration of flamingos to Lake Bogoria in search for food supply. .Nakuru means ""Dust or Dusty Place"" in the Maasai language. Lake Nakuru National Park, close to Nakuru town, was established in 1961. It started off small, only encompassing the famous lake and the surrounding mountainous vicinity, but has since been extended to include a large part of the savannahs.
Lake Nakuru is protected under the Ramsar Convention on wetlands.",00279.jpg,00280.jpg,Africa
<Puula>,Puula,Finland,61.81,26.69388888888889,Lake_Puulavesi.jpg,at summer night,https://upload.wikimedia.org/wikipedia/commons/d/d1/Lake_Puulavesi.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/d/d1/Lake_Puulavesi.jpg/250px-Lake_Puulavesi.jpg,"Puula (or Puulavesi) is a lake in the Kymi River area in the Finnish municipalities of Hirvensalmi, Kangasniemi and Mikkeli. Puula is 94.7 metres (311 ft) above sea level, the area is 331 square kilometres (128 sq mi), and it is 62 metres (203 ft) deep at its deepest point, located near Porttisalmi at Simpiänselkä, which is the biggest open area of the lake. Two big lakes Suontee and Puula were one lake until year 1854, when the water level was lowered 2.5 meters. This has brought up geological stacks, which are formed by water.
Water from lake Puula runs down to Vahvajärvi through Kissakoski Canal.",00280.jpg,00281.jpg,Europe
<Lake_Lucerne>,Lake Lucerne,Switzerland,47.0194,8.4011,Vierwaldstaettersee.jpg,View of Lake Lucerne from the Pilatus,https://upload.wikimedia.org/wikipedia/commons/9/94/Vierwaldstaettersee.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/9/94/Vierwaldstaettersee.jpg/250px-Vierwaldstaettersee.jpg,"Lake Lucerne (German: Vierwaldstättersee, literally ""Lake of the four forested settlements"" (in English usually translated as forest cantons), French: lac des Quatre-Cantons, Italian: lago dei Quattro Cantoni) is a lake in central Switzerland and the fourth largest in the country.
The lake has a complicated shape, with several sharp bends and four arms. It starts in the south–north bound Reuss Valley between steep cliffs above the Urnersee from Flüelen towards Brunnen to the north before it makes a sharp bend to the west where it continues into the Gersauer Becken. Here is also the deepest point of the lake with 214 m (702 ft). Even more west of it is the Buochser Bucht, but the lake sharply turns north again through the narrow opening between the Unter Nas (lower nose) of the Bürgenstock to the west and the Ober Nas (upper nose) of the Rigi to the east to reach the Vitznauer Bucht. In front of Vitznau below the Rigi the lake turns sharply west again to reach the center of a four-arm cross, called the Chrütztrichter (Cross Funnel). Here converge the Vitznauer Bucht with the Küssnachtersee from the north, the Luzernersee from the west, and the Horwer Bucht and the Stanser Trichter to the south, which is to be found right below the northeast side of the Pilatus and the west side of the Bürgenstock. At the very narrow pass between the east dropper of the Pilatus (called Lopper) and Stansstad the lake reaches its southwestern arm at Alpnachstad on the steep southern foothills of the Pilatus, the Alpnachersee. The lake drains its water into the Reuss in Lucerne from its arm called Luzernersee (which literally translates as Lake of Lucerne).
The entire lake has a total area of 114 km² (44 sq mi) at an elevation of 434 m (1,424 ft) a.s.l., and a maximum depth of 214 m (702 ft). Its volume is 11.8 km³. Much of the shoreline rises steeply into mountains up to 1,500 m above the lake, resulting in many picturesque views including those of the mountains Rigi and Pilatus.
The Reuss enters the lake at Flüelen, in the part called Urnersee (Lake of Uri, in the canton of Uri) and exits at Lucerne. The lake also receives the Muota at Brunnen, the Engelberger Aa at Buochs, and the Sarner Aa at Alpnachstad.
It is possible to circumnavigate the lake by train and road, though the railway route circumvents the lake even on the north side of the Rigi via Arth-Goldau. Since 1980, the A2 motorway leads through the Seelisberg Tunnel in order to reach the route to the Gotthard Pass in just half an hour in Altdorf, Uri right south of the beginning of the lake in Flüelen.
Steamers and other passenger boats ply between the different villages and towns on the lake. It is a popular tourist destination, both for native Swiss and foreigners, and there are many hotels and resorts along the shores. In addition, the meadow of the Rütli, traditional site of the founding of the Swiss Confederation, is on the Urnersee shore. A 35 km commemorative walkway, the Swiss Path, was built around the Lake of Uri to celebrate the country's 700th anniversary in 1991.",00281.jpg,00282.jpg,Europe
<Otmuchów_Lake>,Otmuchów Lake,Poland,50.46333333333334,17.122222222222227,2014 Jezioro Otmuchowskie w Ściborzu.JPG,Otmuchów Lake,https://upload.wikimedia.org/wikipedia/commons/2/25/2014_Jezioro_Otmuchowskie_w_%C5%9Aciborzu.JPG,https://upload.wikimedia.org/wikipedia/commons/thumb/2/25/2014_Jezioro_Otmuchowskie_w_%C5%9Aciborzu.JPG/250px-2014_Jezioro_Otmuchowskie_w_%C5%9Aciborzu.JPG,"Otmuchów Lake is a dam reservoir and retention reservoir built in the years 1928 to 1933, known by the former name Staubecken Ottmachau and situated on the river Nysa Kłodzka, just to the North of the town Otmuchów. At the maximum level of damming at 18.6 metres the reservoir has an area of 20,6 km² and the capacity 130,45 hm³.The reservoir closes its drainage basin of the river Nysa Kłodzka at an area of 2352 km². The capacity was newly estimated in 2001 at 130,45 mln m³, after the river sedimentation in the reservoir had reached 215 metres.
The ceremonial opening of the reservoir with the name Ottmachauer See and commissioning of the hydroelectric power plant occurred on the 17 June 1933. The four turbine hydroelectric power plant, located at the outflow, has two Kaplan turbines with the power of 4.8 MW and supplies energy to the power grid of the country. The flow is at a rate of  2 × 21.5 m³/s at 16 m level difference.
The reservoir belongs to the Kaskady Nysy Kłodzkiej, which is made up of four reservoirs: Topola Reservoir, Kozielno Reservoir making Paczkowski Lake, Otmuchów Lake and Nyskie Lake.Close by near the lake is located a unique national scale habitat of the grey heron. The reservoir is rich in fish, especially in Zander. To the other side of the town Otmuchów is located the Nyskie Lake.
Around the area of the dam nest Northern wheatears. There are greater scaups, mainly velvet scooters, long-tailed ducks or common scoters and red-throated loons and black-throated loons. In Eastern part of the reservoir in the more densely reeds and willow thickets there are three species of grebes, little bitterns,  spotted crakes and Western marsh harriers, and to the end of April there are Savi's warblers species of bird. Various species also rest in the area and are the Eurasian curlews, Northern lapwings, grey plovers and dunlins and curlew sandpipers. There are also ruddy turnstones, Eurasian oystercatchers and red-necked phalarope.",00282.jpg,00283.jpg,Europe
